026-07-18T02:33:05.789480Z  INFO ground_control: armed: true
2026-07-18T02:33:06.382678Z  INFO ground_control: telemetry: roll=0.5 pitch=0.9 yaw=142.5 armed=true failsafe=false fifo_overflow=false calibrating=false calibration_failed=false motors=(0, 0, 0, 0)
2026-07-18T02:33:06.402751Z  INFO ground_control: telemetry: roll=0.6 pitch=0.9 yaw=142.5 armed=true failsafe=false fifo_overflow=false calibrating=false calibration_failed=false motors=(0, 0, 0, 0)
2026-07-18T02:33:06.422809Z  INFO ground_control: telemetry: roll=0.5 pitch=0.8 yaw=142.5 armed=true failsafe=false fifo_overflow=false calibrating=false calibration_failed=false motors=(0, 0, 0, 0)
2026-07-18T02:33:06.442879Z  INFO ground_control: telemetry: roll=0.5 pitch=0.9 yaw=142.5 armed=true failsafe=false fifo_overflow=false calibrating=false calibration_failed=false motors=(0, 0, 0, 0)
2026-07-18T02:33:06.462948Z  INFO ground_control: telemetry: roll=0.4 pitch=0.9 yaw=142.5 armed=true failsafe=false fifo_overflow=false calibrating=false calibration_failed=false motors=(0, 0, 0, 0)
2026-07-18T02:33:06.483014Z  INFO ground_control: telemetry: roll=0.6 pitch=0.9 yaw=142.5 armed=true failsafe=false fifo_overflow=false calibrating=false calibration_failed=false motors=(0, 0, 0, 0)
2026-07-18T02:33:06.503084Z  INFO ground_control: telemetry: roll=0.5 pitch=0.8 yaw=142.5 armed=true failsafe=false fifo_overflow=false calibrating=false calibration_failed=false motors=(0, 0, 0, 0)
2026-07-18T02:33:06.543211Z  INFO ground_control: telemetry: roll=0.4 pitch=0.8 yaw=142.5 armed=true failsafe=false fifo_overflow=false calibrating=false calibration_failed=false motors=(0, 0, 0, 0)
2026-07-18T02:33:06.563278Z  INFO ground_control: telemetry: roll=0.5 pitch=0.8 yaw=142.6 armed=true failsafe=false fifo_overflow=false calibrating=false calibration_failed=false motors=(0, 0, 0, 0)
2026-07-18T02:33:06.583343Z  INFO ground_control: telemetry: roll=0.4 pitch=0.9 yaw=142.6 armed=true failsafe=false fifo_overflow=false calibrating=false calibration_failed=false motors=(0, 0, 0, 0)
2026-07-18T02:33:06.603408Z  INFO ground_control: telemetry: roll=0.4 pitch=0.8 yaw=142.6 armed=true failsafe=false fifo_overflow=false calibrating=false calibration_failed=false motors=(0, 0, 0, 0)
2026-07-18T02:33:06.623474Z  INFO ground_control: telemetry: roll=0.5 pitch=0.8 yaw=142.6 armed=true failsafe=false fifo_overflow=false calibrating=false calibration_failed=false motors=(0, 0, 0, 0)
2026-07-18T02:33:06.663599Z  INFO ground_control: telemetry: roll=0.4 pitch=0.9 yaw=142.6 armed=true failsafe=false fifo_overflow=false calibrating=false calibration_failed=false motors=(0, 0, 0, 0)
